Gmt time,Open,High,Low,Close,Volume
01.08.2018 00:00:00.000,0.74190,0.74239,0.74090,0.74129,17600.48
01.08.2018 04:00:00.000,0.74129,0.74169,0.74009,0.74035,20126.4997
01.08.2018 08:00:00.000,0.74035,0.74202,0.74020,0.74129,18591.4698
01.08.2018 12:00:00.000,0.74131,0.74168,0.73982,0.74006,29374.2105
01.08.2018 16:00:00.000,0.74007,0.74070,0.73896,0.73999,19927.8303
01.08.2018 20:00:00.000,0.73998,0.74100,0.73979,0.74051,6801.539900000001
02.08.2018 00:00:00.000,0.74051,0.74110,0.73834,0.73834,15229.510199999999
02.08.2018 04:00:00.000,0.73834,0.73886,0.73726,0.73753,22457.1504
02.08.2018 08:00:00.000,0.73757,0.73784,0.73548,0.73645,28824.4999
02.08.2018 12:00:00.000,0.73645,0.73813,0.73594,0.73781,25226.9898
02.08.2018 16:00:00.000,0.73782,0.73838,0.73603,0.73662,15460.7303
02.08.2018 20:00:00.000,0.73662,0.73662,0.73560,0.73595,7234.8
03.08.2018 00:00:00.000,0.73595,0.73732,0.73562,0.73683,16326.4599
03.08.2018 04:00:00.000,0.73685,0.73724,0.73496,0.73496,18711.3196
03.08.2018 08:00:00.000,0.73491,0.74067,0.73479,0.73946,20654.0401
03.08.2018 12:00:00.000,0.73945,0.74113,0.73770,0.74051,36847.7999
03.08.2018 16:00:00.000,0.74049,0.74082,0.73994,0.74007,18045.6098
03.08.2018 20:00:00.000,0.74007,0.74008,0.73948,0.73948,1876.87
04.08.2018 00:00:00.000,0.73948,0.73948,0.73948,0.73948,0
04.08.2018 04:00:00.000,0.73948,0.73948,0.73948,0.73948,0
04.08.2018 08:00:00.000,0.73948,0.73948,0.73948,0.73948,0
04.08.2018 12:00:00.000,0.73948,0.73948,0.73948,0.73948,0
04.08.2018 16:00:00.000,0.73948,0.73948,0.73948,0.73948,0
04.08.2018 20:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 00:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 04:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 08:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 12:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 16:00:00.000,0.73948,0.73948,0.73948,0.73948,0
05.08.2018 20:00:00.000,0.73969,0.73999,0.73925,0.73933,3213.4300000000003
06.08.2018 00:00:00.000,0.73934,0.74051,0.73914,0.73918,15687.449999999999
06.08.2018 04:00:00.000,0.73917,0.73987,0.73852,0.73961,16679.2401
06.08.2018 08:00:00.000,0.73963,0.73978,0.73803,0.73858,15187.820099999999
06.08.2018 12:00:00.000,0.73856,0.73937,0.73739,0.73921,18625.9199
06.08.2018 16:00:00.000,0.73923,0.73942,0.73858,0.73889,9848.3799
06.08.2018 20:00:00.000,0.73889,0.73902,0.73809,0.73855,7992.639899999999
07.08.2018 00:00:00.000,0.73856,0.73941,0.73840,0.73916,14856.970200000002
07.08.2018 04:00:00.000,0.73916,0.74269,0.73879,0.74250,19545.1299
07.08.2018 08:00:00.000,0.74251,0.74389,0.74229,0.74364,17142.4603
07.08.2018 12:00:00.000,0.74365,0.74393,0.74222,0.74273,18029.489999999998
07.08.2018 16:00:00.000,0.74273,0.74292,0.74151,0.74220,13569.669999999998
07.08.2018 20:00:00.000,0.74222,0.74257,0.74139,0.74248,5811.6901
08.08.2018 00:00:00.000,0.74248,0.74336,0.74204,0.74288,13526.259999999998
08.08.2018 04:00:00.000,0.74294,0.74323,0.74199,0.74244,15077.5998
08.08.2018 08:00:00.000,0.74244,0.74262,0.74049,0.74056,13158.8501
08.08.2018 12:00:00.000,0.74057,0.74236,0.73831,0.74192,20349.0498
08.08.2018 16:00:00.000,0.74196,0.74391,0.74171,0.74338,13566.0697
08.08.2018 20:00:00.000,0.74338,0.74376,0.74150,0.74257,6942.0498
09.08.2018 00:00:00.000,0.74259,0.74528,0.74157,0.74421,17890.1799
09.08.2018 04:00:00.000,0.74421,0.74459,0.74136,0.74146,20557.4296
09.08.2018 08:00:00.000,0.74147,0.74270,0.74137,0.74167,18940.9595
09.08.2018 12:00:00.000,0.74165,0.74230,0.73916,0.73920,21889.02
09.08.2018 16:00:00.000,0.73920,0.73970,0.73744,0.73756,14570.6101
09.08.2018 20:00:00.000,0.73755,0.73813,0.73652,0.73721,8199.4902
10.08.2018 00:00:00.000,0.73724,0.73748,0.73658,0.73699,13693.740000000002
10.08.2018 04:00:00.000,0.73699,0.73705,0.72804,0.73093,35748.0605
10.08.2018 08:00:00.000,0.73094,0.73190,0.72920,0.73091,25001.6304
10.08.2018 12:00:00.000,0.73091,0.73214,0.72888,0.72970,41527.4502
10.08.2018 16:00:00.000,0.72970,0.73086,0.72859,0.72946,21134.53
10.08.2018 20:00:00.000,0.72947,0.73043,0.72925,0.72965,1833.08
11.08.2018 00:00:00.000,0.72965,0.72965,0.72965,0.72965,0
11.08.2018 04:00:00.000,0.72965,0.72965,0.72965,0.72965,0
11.08.2018 08:00:00.000,0.72965,0.72965,0.72965,0.72965,0
11.08.2018 12:00:00.000,0.72965,0.72965,0.72965,0.72965,0
11.08.2018 16:00:00.000,0.72965,0.72965,0.72965,0.72965,0
11.08.2018 20:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 00:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 04:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 08:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 12:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 16:00:00.000,0.72965,0.72965,0.72965,0.72965,0
12.08.2018 20:00:00.000,0.72724,0.72997,0.72716,0.72876,5979.59
13.08.2018 00:00:00.000,0.72877,0.72894,0.72629,0.72783,22375.9102
13.08.2018 04:00:00.000,0.72783,0.72922,0.72635,0.72734,30529.699699999997
13.08.2018 08:00:00.000,0.72734,0.72872,0.72625,0.72747,24685.6502
13.08.2018 12:00:00.000,0.72752,0.72911,0.72684,0.72686,32428.6602
13.08.2018 16:00:00.000,0.72686,0.72705,0.72563,0.72643,19410.480300000003
13.08.2018 20:00:00.000,0.72642,0.72746,0.72640,0.72653,6830.999900000001
14.08.2018 00:00:00.000,0.72655,0.72833,0.72614,0.72735,16355.220099999999
14.08.2018 04:00:00.000,0.72735,0.72815,0.72580,0.72709,24106.4395
14.08.2018 08:00:00.000,0.72708,0.72742,0.72521,0.72653,25026.3302
14.08.2018 12:00:00.000,0.72653,0.72673,0.72358,0.72383,29536.2706
14.08.2018 16:00:00.000,0.72383,0.72403,0.72239,0.72372,19550.1799
14.08.2018 20:00:00.000,0.72372,0.72425,0.72350,0.72352,4597.6801000000005
15.08.2018 00:00:00.000,0.72352,0.72360,0.72021,0.72094,17185.689899999998
15.08.2018 04:00:00.000,0.72095,0.72350,0.72059,0.72255,22426.9795
15.08.2018 08:00:00.000,0.72256,0.72322,0.72119,0.72236,27873.099599999998
15.08.2018 12:00:00.000,0.72236,0.72360,0.72082,0.72322,34579.8393
15.08.2018 16:00:00.000,0.72323,0.72474,0.72304,0.72356,18648.63
15.08.2018 20:00:00.000,0.72356,0.72435,0.72305,0.72324,6447.7401
16.08.2018 00:00:00.000,0.72324,0.72739,0.72137,0.72716,24768.3599
16.08.2018 04:00:00.000,0.72715,0.72785,0.72576,0.72607,26788.379800000002
16.08.2018 08:00:00.000,0.72606,0.72752,0.72589,0.72647,21864.2701
16.08.2018 12:00:00.000,0.72647,0.72863,0.72622,0.72748,25727.2099
16.08.2018 16:00:00.000,0.72748,0.72769,0.72510,0.72605,18368.8401
16.08.2018 20:00:00.000,0.72605,0.72638,0.72563,0.72584,7138.759900000001
17.08.2018 00:00:00.000,0.72585,0.72799,0.72524,0.72668,17971.7802
17.08.2018 04:00:00.000,0.72668,0.72751,0.72613,0.72724,17262.6599
17.08.2018 08:00:00.000,0.72722,0.72891,0.72543,0.72661,24652.6803
17.08.2018 12:00:00.000,0.72662,0.72886,0.72592,0.72804,27127.6099
17.08.2018 16:00:00.000,0.72807,0.73192,0.72795,0.73166,16535.089799999998
17.08.2018 20:00:00.000,0.73167,0.73167,0.73123,0.73148,1928.78
18.08.2018 00:00:00.000,0.73148,0.73148,0.73148,0.73148,0
18.08.2018 04:00:00.000,0.73148,0.73148,0.73148,0.73148,0
18.08.2018 08:00:00.000,0.73148,0.73148,0.73148,0.73148,0
18.08.2018 12:00:00.000,0.73148,0.73148,0.73148,0.73148,0
18.08.2018 16:00:00.000,0.73148,0.73148,0.73148,0.73148,0
18.08.2018 20:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 00:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 04:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 08:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 12:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 16:00:00.000,0.73148,0.73148,0.73148,0.73148,0
19.08.2018 20:00:00.000,0.73142,0.73154,0.73071,0.73079,3329.99
20.08.2018 00:00:00.000,0.73080,0.73123,0.72954,0.73080,15533.839899999999
20.08.2018 04:00:00.000,0.73080,0.73147,0.72991,0.73117,18886.6302
20.08.2018 08:00:00.000,0.73117,0.73164,0.72958,0.73061,19670.2297
20.08.2018 12:00:00.000,0.73061,0.73198,0.73014,0.73076,20871.4296
20.08.2018 16:00:00.000,0.73070,0.73370,0.73070,0.73356,13028.76
20.08.2018 20:00:00.000,0.73356,0.73464,0.73321,0.73361,9009.400000000001
21.08.2018 00:00:00.000,0.73362,0.73578,0.73328,0.73551,17051.2703
21.08.2018 04:00:00.000,0.73549,0.73621,0.73469,0.73515,17802.28
21.08.2018 08:00:00.000,0.73515,0.73653,0.73512,0.73549,18859.0398
21.08.2018 12:00:00.000,0.73549,0.73574,0.73404,0.73518,25350.760700000003
21.08.2018 16:00:00.000,0.73518,0.73815,0.73488,0.73640,18050.0603
21.08.2018 20:00:00.000,0.73639,0.73679,0.73513,0.73609,8251.15
22.08.2018 00:00:00.000,0.73610,0.73634,0.73457,0.73563,16656.9202
22.08.2018 04:00:00.000,0.73563,0.73579,0.73372,0.73416,17292.8604
22.08.2018 08:00:00.000,0.73415,0.73656,0.73335,0.73587,21483.5605
22.08.2018 12:00:00.000,0.73586,0.73609,0.73409,0.73508,27734.2505
22.08.2018 16:00:00.000,0.73509,0.73697,0.73403,0.73559,19819.3198
22.08.2018 20:00:00.000,0.73559,0.73561,0.73313,0.73336,7558.3999
23.08.2018 00:00:00.000,0.73336,0.73345,0.72828,0.72918,19836.8499
23.08.2018 04:00:00.000,0.72918,0.73020,0.72845,0.72905,20694.4199
23.08.2018 08:00:00.000,0.72904,0.73004,0.72850,0.72850,18933.1303
23.08.2018 12:00:00.000,0.72852,0.72892,0.72618,0.72630,26270.720699999998
23.08.2018 16:00:00.000,0.72629,0.72637,0.72402,0.72467,14336.3601
23.08.2018 20:00:00.000,0.72468,0.72518,0.72414,0.72432,7445.1199
24.08.2018 00:00:00.000,0.72431,0.72895,0.72375,0.72763,20474.73
24.08.2018 04:00:00.000,0.72760,0.72874,0.72729,0.72745,17888.1901
24.08.2018 08:00:00.000,0.72744,0.73083,0.72676,0.73032,21016.560100000002
24.08.2018 12:00:00.000,0.73029,0.73442,0.72983,0.73303,33338.8994
24.08.2018 16:00:00.000,0.73307,0.73356,0.73233,0.73259,15709.7402
24.08.2018 20:00:00.000,0.73259,0.73273,0.73225,0.73234,1724.52
25.08.2018 00:00:00.000,0.73234,0.73234,0.73234,0.73234,0
25.08.2018 04:00:00.000,0.73234,0.73234,0.73234,0.73234,0
25.08.2018 08:00:00.000,0.73234,0.73234,0.73234,0.73234,0
25.08.2018 12:00:00.000,0.73234,0.73234,0.73234,0.73234,0
25.08.2018 16:00:00.000,0.73234,0.73234,0.73234,0.73234,0
25.08.2018 20:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 00:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 04:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 08:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 12:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 16:00:00.000,0.73234,0.73234,0.73234,0.73234,0
26.08.2018 20:00:00.000,0.73252,0.73455,0.73234,0.73419,4957.3899
27.08.2018 00:00:00.000,0.73419,0.73432,0.73187,0.73274,16547.179799999998
27.08.2018 04:00:00.000,0.73274,0.73284,0.73076,0.73077,18462.8503
27.08.2018 08:00:00.000,0.73076,0.73223,0.73071,0.73215,17602.2697
27.08.2018 12:00:00.000,0.73215,0.73489,0.73196,0.73449,25959.7905
27.08.2018 16:00:00.000,0.73448,0.73563,0.73426,0.73490,14923.740000000002
27.08.2018 20:00:00.000,0.73490,0.73515,0.73429,0.73489,6270.170099999999
