Gmt time,Open,High,Low,Close,Volume
01.12.2018 00:00:00.000,1.13164,1.13164,1.13164,1.13164,0
01.12.2018 04:00:00.000,1.13164,1.13164,1.13164,1.13164,0
01.12.2018 08:00:00.000,1.13164,1.13164,1.13164,1.13164,0
01.12.2018 12:00:00.000,1.13164,1.13164,1.13164,1.13164,0
01.12.2018 16:00:00.000,1.13164,1.13164,1.13164,1.13164,0
01.12.2018 20:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 00:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 04:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 08:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 12:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 16:00:00.000,1.13164,1.13164,1.13164,1.13164,0
02.12.2018 20:00:00.000,1.13499,1.13502,1.13164,1.13421,11397.259699999999
03.12.2018 00:00:00.000,1.13422,1.13557,1.13304,1.13477,33335.1098
03.12.2018 04:00:00.000,1.13476,1.13796,1.13461,1.13686,37865.2701
03.12.2018 08:00:00.000,1.13684,1.13737,1.13192,1.13346,52455.329000000005
03.12.2018 12:00:00.000,1.13347,1.13585,1.13236,1.13468,49759.4698
03.12.2018 16:00:00.000,1.13466,1.13637,1.13405,1.13423,48088.3994
03.12.2018 20:00:00.000,1.13419,1.13561,1.13389,1.13541,22486.6296
04.12.2018 00:00:00.000,1.13541,1.13716,1.13499,1.13700,33114.8799
04.12.2018 04:00:00.000,1.13702,1.13926,1.13683,1.13803,41627.9795
04.12.2018 08:00:00.000,1.13804,1.14187,1.13756,1.13943,54401.170999999995
04.12.2018 12:00:00.000,1.13943,1.14093,1.13500,1.13503,65305.84069999999
04.12.2018 16:00:00.000,1.13503,1.13601,1.13185,1.13415,67002.5098
04.12.2018 20:00:00.000,1.13415,1.13446,1.13372,1.13424,22621.569499999998
05.12.2018 00:00:00.000,1.13425,1.13464,1.13228,1.13301,31351.3599
05.12.2018 04:00:00.000,1.13302,1.13371,1.13168,1.13310,34949.1704
05.12.2018 08:00:00.000,1.13310,1.13581,1.13215,1.13548,37251.8398
05.12.2018 12:00:00.000,1.13548,1.13612,1.13107,1.13418,44265.4209
05.12.2018 16:00:00.000,1.13419,1.13582,1.13400,1.13405,30118.7201
05.12.2018 20:00:00.000,1.13413,1.13504,1.13389,1.13487,19158.3398
06.12.2018 00:00:00.000,1.13487,1.13518,1.13409,1.13426,31018.8994
06.12.2018 04:00:00.000,1.13427,1.13526,1.13242,1.13244,37797.9096
06.12.2018 08:00:00.000,1.13241,1.13462,1.13209,1.13384,49917.6504
06.12.2018 12:00:00.000,1.13386,1.14123,1.13370,1.13817,76313.2197
06.12.2018 16:00:00.000,1.13819,1.13926,1.13574,1.13733,59384.3506
06.12.2018 20:00:00.000,1.13732,1.13836,1.13675,1.13758,25627.1198
07.12.2018 00:00:00.000,1.13758,1.13819,1.13711,1.13773,25614.4605
07.12.2018 04:00:00.000,1.13773,1.13784,1.13603,1.13730,26468.04
07.12.2018 08:00:00.000,1.13730,1.13841,1.13628,1.13808,49019.21
07.12.2018 12:00:00.000,1.13808,1.14150,1.13649,1.13906,68849.039
07.12.2018 16:00:00.000,1.13905,1.14235,1.13821,1.14226,56913.859300000004
07.12.2018 20:00:00.000,1.14227,1.14228,1.13758,1.13758,15840.5693
08.12.2018 00:00:00.000,1.13758,1.13758,1.13758,1.13758,0
08.12.2018 04:00:00.000,1.13758,1.13758,1.13758,1.13758,0
08.12.2018 08:00:00.000,1.13758,1.13758,1.13758,1.13758,0
08.12.2018 12:00:00.000,1.13758,1.13758,1.13758,1.13758,0
08.12.2018 16:00:00.000,1.13758,1.13758,1.13758,1.13758,0
08.12.2018 20:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 00:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 04:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 08:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 12:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 16:00:00.000,1.13758,1.13758,1.13758,1.13758,0
09.12.2018 20:00:00.000,1.13909,1.14067,1.13758,1.13995,9642.3301
10.12.2018 00:00:00.000,1.13996,1.14426,1.13992,1.14315,30134.8404
10.12.2018 04:00:00.000,1.14317,1.14399,1.14239,1.14263,32954.2711
10.12.2018 08:00:00.000,1.14261,1.14346,1.14018,1.14093,50559.0996
10.12.2018 12:00:00.000,1.14093,1.14280,1.13722,1.13747,66292.07029999999
10.12.2018 16:00:00.000,1.13748,1.13783,1.13504,1.13527,58238.7803
10.12.2018 20:00:00.000,1.13524,1.13574,1.13504,1.13558,18758.52
11.12.2018 00:00:00.000,1.13559,1.13699,1.13529,1.13650,27506.96
11.12.2018 04:00:00.000,1.13651,1.13771,1.13578,1.13679,30896.620600000002
11.12.2018 08:00:00.000,1.13681,1.14002,1.13663,1.13930,48139.0605
11.12.2018 12:00:00.000,1.13929,1.13969,1.13179,1.13228,66116.2002
11.12.2018 16:00:00.000,1.13227,1.13276,1.13062,1.13264,63090.178700000004
11.12.2018 20:00:00.000,1.13263,1.13275,1.13151,1.13216,25844.5898
12.12.2018 00:00:00.000,1.13215,1.13341,1.13215,1.13261,31340.8798
12.12.2018 04:00:00.000,1.13261,1.13332,1.13148,1.13239,35730.470199999996
12.12.2018 08:00:00.000,1.13240,1.13381,1.13153,1.13347,47919.340899999996
12.12.2018 12:00:00.000,1.13346,1.13788,1.13252,1.13654,72514.70019999999
12.12.2018 16:00:00.000,1.13656,1.13872,1.13549,1.13673,52214.3399
12.12.2018 20:00:00.000,1.13671,1.13792,1.13602,1.13725,25067.9199
13.12.2018 00:00:00.000,1.13725,1.13745,1.13659,1.13693,23812.6899
13.12.2018 04:00:00.000,1.13692,1.13874,1.13628,1.13823,30923.070399999997
13.12.2018 08:00:00.000,1.13821,1.13932,1.13668,1.13786,48728.399300000005
13.12.2018 12:00:00.000,1.13787,1.13918,1.13310,1.13467,69868.54980000001
13.12.2018 16:00:00.000,1.13472,1.13719,1.13463,1.13660,53958.8681
13.12.2018 20:00:00.000,1.13667,1.13679,1.13556,1.13630,23758.67
14.12.2018 00:00:00.000,1.13630,1.13649,1.13551,1.13606,26700.5498
14.12.2018 04:00:00.000,1.13606,1.13618,1.13433,1.13551,27571.98
14.12.2018 08:00:00.000,1.13553,1.13586,1.12823,1.12841,80165
14.12.2018 12:00:00.000,1.12841,1.12989,1.12699,1.12971,59360.0098
14.12.2018 16:00:00.000,1.12971,1.13076,1.12927,1.13030,47603.7412
14.12.2018 20:00:00.000,1.13030,1.13082,1.12993,1.13045,14549.560099999999
15.12.2018 00:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 04:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 08:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 12:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 16:00:00.000,1.13045,1.13045,1.13045,1.13045,0
15.12.2018 20:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 00:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 04:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 08:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 12:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 16:00:00.000,1.13045,1.13045,1.13045,1.13045,0
16.12.2018 20:00:00.000,1.13008,1.13083,1.12967,1.13041,12067.6998
17.12.2018 00:00:00.000,1.13043,1.13132,1.13027,1.13100,23465.9702
17.12.2018 04:00:00.000,1.13102,1.13197,1.13061,1.13183,22683.2097
17.12.2018 08:00:00.000,1.13181,1.13512,1.13110,1.13501,44560.6905
17.12.2018 12:00:00.000,1.13503,1.13534,1.13301,1.13361,57000.9394
17.12.2018 16:00:00.000,1.13361,1.13577,1.13301,1.13498,45885.159199999995
17.12.2018 20:00:00.000,1.13497,1.13524,1.13440,1.13493,20015.780199999997
18.12.2018 00:00:00.000,1.13495,1.13600,1.13441,1.13543,29199.3501
18.12.2018 04:00:00.000,1.13543,1.13582,1.13366,1.13578,30740.2197
18.12.2018 08:00:00.000,1.13578,1.14022,1.13556,1.13936,57482.0898
18.12.2018 12:00:00.000,1.13936,1.13960,1.13620,1.13643,59806.51960000001
18.12.2018 16:00:00.000,1.13646,1.13753,1.13500,1.13554,49844.6601
18.12.2018 20:00:00.000,1.13554,1.13773,1.13548,1.13758,23129.5904
19.12.2018 00:00:00.000,1.13756,1.13873,1.13745,1.13850,31638.0303
19.12.2018 04:00:00.000,1.13850,1.14050,1.13783,1.13973,35035.679299999996
19.12.2018 08:00:00.000,1.13973,1.14140,1.13825,1.14037,69417.0713
19.12.2018 12:00:00.000,1.14037,1.14392,1.13950,1.14211,100630.41990000001
19.12.2018 16:00:00.000,1.14211,1.14379,1.13643,1.13715,109766.8692
19.12.2018 20:00:00.000,1.13715,1.13887,1.13644,1.13865,49591.789000000004
20.12.2018 00:00:00.000,1.13865,1.13879,1.13771,1.13814,42308.3204
20.12.2018 04:00:00.000,1.13814,1.14255,1.13794,1.14158,69342.3895
20.12.2018 08:00:00.000,1.14158,1.14859,1.14107,1.14664,120683.5294
20.12.2018 12:00:00.000,1.14666,1.14671,1.14021,1.14161,115369.4669
20.12.2018 16:00:00.000,1.14164,1.14849,1.14081,1.14713,126345.13089999999
20.12.2018 20:00:00.000,1.14714,1.14724,1.14424,1.14565,47345.44090000001
21.12.2018 00:00:00.000,1.14566,1.14616,1.14470,1.14489,40783.25
21.12.2018 04:00:00.000,1.14489,1.14733,1.14416,1.14689,53265.850600000005
21.12.2018 08:00:00.000,1.14689,1.14739,1.14122,1.14240,104257.58010000002
21.12.2018 12:00:00.000,1.14240,1.14263,1.13823,1.14151,116169.47660000001
21.12.2018 16:00:00.000,1.14147,1.14212,1.13621,1.13691,117043.0508
21.12.2018 20:00:00.000,1.13690,1.13746,1.13559,1.13684,26370.231
22.12.2018 00:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 04:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 08:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 12:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 16:00:00.000,1.13684,1.13684,1.13684,1.13684,0
22.12.2018 20:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 00:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 04:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 08:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 12:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 16:00:00.000,1.13684,1.13684,1.13684,1.13684,0
23.12.2018 20:00:00.000,1.13692,1.13738,1.13604,1.13723,9257.1201
24.12.2018 00:00:00.000,1.13723,1.13917,1.13705,1.13896,35115.4101
24.12.2018 04:00:00.000,1.13896,1.13926,1.13773,1.13773,37839.3994
24.12.2018 08:00:00.000,1.13772,1.14119,1.13742,1.13971,75728.30960000001
24.12.2018 12:00:00.000,1.13971,1.14384,1.13886,1.14133,126261.82230000001
24.12.2018 16:00:00.000,1.14132,1.14223,1.13934,1.13993,79397.37799999998
24.12.2018 20:00:00.000,1.13994,1.14148,1.13894,1.13995,10159.59
25.12.2018 00:00:00.000,1.13998,1.14158,1.13974,1.14141,2596.54
25.12.2018 04:00:00.000,1.14141,1.14170,1.13909,1.13988,4846.9401
25.12.2018 08:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 12:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 16:00:00.000,1.13988,1.13988,1.13988,1.13988,0
25.12.2018 20:00:00.000,1.13901,1.14198,1.13892,1.14131,11694.3999
26.12.2018 00:00:00.000,1.14132,1.14163,1.13991,1.14143,24383.129999999997
26.12.2018 04:00:00.000,1.14143,1.14147,1.13975,1.14023,23651.46
26.12.2018 08:00:00.000,1.14021,1.14024,1.13811,1.13823,28592.71
26.12.2018 12:00:00.000,1.13824,1.14141,1.13751,1.14065,50295.1401
26.12.2018 16:00:00.000,1.14063,1.14110,1.13493,1.13526,92682.0195
26.12.2018 20:00:00.000,1.13527,1.13615,1.13428,1.13601,41700.2593
27.12.2018 00:00:00.000,1.13602,1.13866,1.13580,1.13809,75880.9297
27.12.2018 04:00:00.000,1.13810,1.13897,1.13716,1.13790,83079.3281
