Gmt time,Open,High,Low,Close,Volume
01.08.2018 00:00:00.000,1.31182,1.31207,1.31071,1.31089,12739.069800000001
01.08.2018 04:00:00.000,1.31089,1.31261,1.30951,1.31115,20302.2605
01.08.2018 08:00:00.000,1.31115,1.31379,1.31061,1.31302,26451.9004
01.08.2018 12:00:00.000,1.31301,1.31440,1.31127,1.31179,35422.3896
01.08.2018 16:00:00.000,1.31179,1.31388,1.31041,1.31251,24627.0406
01.08.2018 20:00:00.000,1.31253,1.31282,1.31135,1.31242,7270.9099
02.08.2018 00:00:00.000,1.31242,1.31252,1.31033,1.31035,12080.3999
02.08.2018 04:00:00.000,1.31035,1.31088,1.30674,1.30829,17592.0802
02.08.2018 08:00:00.000,1.30829,1.31260,1.30276,1.30458,43637.9506
02.08.2018 12:00:00.000,1.30458,1.30643,1.30156,1.30346,41152.2696
02.08.2018 16:00:00.000,1.30344,1.30438,1.30154,1.30164,19218.4703
02.08.2018 20:00:00.000,1.30166,1.30200,1.30112,1.30158,9158.7402
03.08.2018 00:00:00.000,1.30161,1.30225,1.30060,1.30199,11385.329899999999
03.08.2018 04:00:00.000,1.30199,1.30273,1.29758,1.29771,20096.2199
03.08.2018 08:00:00.000,1.29761,1.30429,1.29753,1.30223,30426.209499999997
03.08.2018 12:00:00.000,1.30221,1.30381,1.29924,1.30190,49965.7403
03.08.2018 16:00:00.000,1.30191,1.30230,1.29991,1.30030,15598.6298
03.08.2018 20:00:00.000,1.30030,1.30052,1.29938,1.30011,2457.7
04.08.2018 00:00:00.000,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 04:00:00.000,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 08:00:00.000,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 12:00:00.000,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 16:00:00.000,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 20:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 00:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 04:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 08:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 12:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 16:00:00.000,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 20:00:00.000,1.29948,1.30074,1.29948,1.30014,3615.63
06.08.2018 00:00:00.000,1.30017,1.30049,1.29922,1.29976,9580.159899999999
06.08.2018 04:00:00.000,1.29976,1.29993,1.29697,1.29750,17832.3897
06.08.2018 08:00:00.000,1.29750,1.29752,1.29224,1.29334,27467.210000000003
06.08.2018 12:00:00.000,1.29334,1.29521,1.29198,1.29453,25234.5402
06.08.2018 16:00:00.000,1.29451,1.29466,1.29345,1.29418,12038.7302
06.08.2018 20:00:00.000,1.29418,1.29463,1.29364,1.29433,7267.33
07.08.2018 00:00:00.000,1.29431,1.29483,1.29372,1.29405,10746.9
07.08.2018 04:00:00.000,1.29404,1.29736,1.29396,1.29586,17499.28
07.08.2018 08:00:00.000,1.29586,1.29727,1.29530,1.29641,23938.8003
07.08.2018 12:00:00.000,1.29643,1.29678,1.29382,1.29558,29512.5703
07.08.2018 16:00:00.000,1.29558,1.29576,1.29237,1.29404,19570.73
07.08.2018 20:00:00.000,1.29404,1.29458,1.29347,1.29452,7317.42
08.08.2018 00:00:00.000,1.29452,1.29534,1.29335,1.29504,10586.1998
08.08.2018 04:00:00.000,1.29501,1.29597,1.29267,1.29272,25486.2696
08.08.2018 08:00:00.000,1.29272,1.29303,1.28545,1.28578,34925.149999999994
08.08.2018 12:00:00.000,1.28576,1.28970,1.28535,1.28787,33115.5796
08.08.2018 16:00:00.000,1.28789,1.28941,1.28727,1.28850,16128.560099999999
08.08.2018 20:00:00.000,1.28848,1.28876,1.28769,1.28771,5953.909900000001
09.08.2018 00:00:00.000,1.28772,1.28899,1.28518,1.28820,19749.489999999998
09.08.2018 04:00:00.000,1.28821,1.28864,1.28417,1.28489,28250.2803
09.08.2018 08:00:00.000,1.28486,1.29117,1.28479,1.28864,31751.319700000004
09.08.2018 12:00:00.000,1.28865,1.29071,1.28600,1.28692,30643.7094
09.08.2018 16:00:00.000,1.28690,1.28695,1.28255,1.28274,19295.8603
09.08.2018 20:00:00.000,1.28273,1.28321,1.28182,1.28283,8979.909899999999
10.08.2018 00:00:00.000,1.28283,1.28366,1.28253,1.28314,16922.3101
10.08.2018 04:00:00.000,1.28314,1.28355,1.27347,1.27606,46804.8896
10.08.2018 08:00:00.000,1.27606,1.27875,1.27458,1.27785,48774.1807
10.08.2018 12:00:00.000,1.27785,1.27920,1.27228,1.27669,55449.1796
10.08.2018 16:00:00.000,1.27671,1.27779,1.27392,1.27658,30577.240700000002
10.08.2018 20:00:00.000,1.27657,1.27746,1.27531,1.27663,4010.0801
11.08.2018 00:00:00.000,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 04:00:00.000,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 08:00:00.000,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 12:00:00.000,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 16:00:00.000,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 20:00:00.000,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 00:00:00.000,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 04:00:00.000,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 08:00:00.000,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 12:00:00.000,1.27663,1.27663,1.27663,1.27663,0
